"05123","St. Francis County","Arkansas","27260"
"05125","Saline County","Arkansas","114404"
"05127","Scott County","Arkansas","10950"
"05129","Searcy County","Arkansas","8023"
"05131","Sebastian County","Arkansas","127342"
"05133","Sevier County","Arkansas","17366"
"05135","Sharp County","Arkansas","17049"
"05137","Stone County","Arkansas","12581"
"05139","Union County","Arkansas","40694"
"05141","Van Buren County","Arkansas","16932"
"05143","Washington County","Arkansas","216410"
"05145","White County","Arkansas","78483"
"05147","Woodruff County","Arkansas","7072"
"05149","Yell County","Arkansas","21893"
"06001","Alameda County","California","1578891"
"06003","Alpine County","California","1159"
"06005","Amador County","California","36519"
"06007","Butte County","California","222090"
"06009","Calaveras County","California","44515"
"06011","Colusa County","California","21358"
"06013","Contra Costa County","California","1094205"
"06015","Del Norte County","California","27873"
"06017","El Dorado County","California","181737"
"06019","Fresno County","California","955272"
"06021","Glenn County","California","27940"
"06023","Humboldt County","California","134493"
"06025","Imperial County","California","176584"
"06027","Inyo County","California","18467"
"06029","Kern County","California","864124"
"06031","Kings County","California","150960"
"06033","Lake County","California","63860"
"06035","Lassen County","California","32163"
"06037","Los Angeles County","California","10017068"
"06039","Madera County","California","152389"
"06041","Marin County","California","258365"
"06043","Mariposa County","California","17755"
"06045","Mendocino County","California","87192"
"06047","Merced County","California","263228"
"06049","Modoc County","California","9147"
"06051","Mono County","California","14074"
"06053","Monterey County","California","428826"
"06055","Napa County","California","140326"
"06057","Nevada County","California","98200"
"06059","Orange County","California","3114363"
"06061","Placer County","California","367309"
"06063","Plumas County","California","18859"
"06065","Riverside County","California","2292507"
"06067","Sacramento County","California","1462131"
"06069","San Benito County","California","57600"
"06071","San Bernardino County","California","2088371"
"06073","San Diego County","California","3211252"
"06075","San Francisco, City and County of[10]","California","837442"
"06077","San Joaquin County","California","704379"
"06079","San Luis Obispo County","California","276443"
"06081","San Mateo County","California","747373"
"06083","Santa Barbara County","California","435697"
"06085","Santa Clara County","California","1862041"
"06087","Santa Cruz County","California","269419"
"06089","Shasta County","California","178980"
"06091","Sierra County","California","3047"
"06093","Siskiyou County","California","43799"
"06095","Solano County","California","424788"
"06097","Sonoma County","California","495025"
"06099","Stanislaus County","California","525491"
"06101","Sutter County","California","95350"
"06103","Tehama County","California","63057"
"06105","Trinity County","California","13448"
"06107","Tulare County","California","454143"
"06109","Tuolumne County","California","53874"
"06111","Ventura County","California","839620"
"06113","Yolo County","California","204593"
"06115","Yuba County","California","73340"
"08001","Adams County","Colorado","469193"
"08003","Alamosa County","Colorado","16253"
"08005","Arapahoe County","Colorado","607070"
"08007","Archuleta County","Colorado","12194"
"08009","Baca County","Colorado","3682"
"08011","Bent County","Colorado","5688"
"08013","Boulder County","Colorado","310048"
"08014","Broomfield, City and County of[11]","Colorado","59471"
"08015","Chaffee County","Colorado","18510"
"08017","Cheyenne County","Colorado","1890"
"08019","Clear Creek County","Colorado","9031"
"08021","Conejos County","Colorado","8277"
"08023","Costilla County","Colorado","3518"
"08025","Crowley County","Colorado","5322"
"08027","Custer County","Colorado","4285"
"08029","Delta County","Colorado","30483"
"08031","Denver, City and County of[12]","Colorado","649495"
"08033","Dolores County","Colorado","2029"
"08035","Douglas County","Colorado","305963"
"08037","Eagle County","Colorado","52460"
"08039","Elbert County","Colorado","23733"
"08041","El Paso County","Colorado","655044"
"08043","Fremont County","Colorado","46451"
"08045","Garfield County","Colorado","57302"
"08047","Gilpin County","Colorado","5601"
"08049","Grand County","Colorado","14289"
"08051","Gunnison County","Colorado","15507"
"08053","Hinsdale County","Colorado","813"
"08055","Huerfano County","Colorado","6519"
"08057","Jackson County","Colorado","1365"
"08059","Jefferson County","Colorado","551798"
"08061","Kiowa County","Colorado","1423"
"08063","Kit Carson County","Colorado","8037"
"08065","Lake County","Colorado","7306"
"08067","La Plata County","Colorado","53284"
"08069","Larimer County","Colorado","315988"
"08071","Las Animas County","Colorado","14446"
"08073","Lincoln County","Colorado","5430"
"08075","Logan County","Colorado","22450"
"08077","Mesa County","Colorado","147554"
"08079","Mineral County","Colorado","721"
"08081","Moffat County","Colorado","13103"
"08083","Montezuma County","Colorado","25642"
"08085","Montrose County","Colorado","40713"
"08087","Morgan County","Colorado","28404"
"08089","Otero County","Colorado","18703"
"08091","Ouray County","Colorado","4557"
"08093","Park County","Colorado","16121"
"08095","Phillips County","Colorado","4356"
"08097","Pitkin County","Colorado","17379"
"08099","Prowers County","Colorado","12291"
"08101","Pueblo County","Colorado","161451"
"08103","Rio Blanco County","Colorado","6807"
"08105","Rio Grande County","Colorado","11803"
"08107","Routt County","Colorado","23513"
"08109","Saguache County","Colorado","6208"
"08111","San Juan County","Colorado","692"
"08113","San Miguel County","Colorado","7678"
"08115","Sedgwick County","Colorado","2360"
"08117","Summit County","Colorado","28649"
"08119","Teller County","Colorado","23275"
"08121","Washington County","Colorado","4803"
"08123","Weld County","Colorado","269785"
"08125","Yuma County","Colorado","10151"
"09001","Fairfield County[13]","Connecticut","939904"
"09003","Hartford County[13]","Connecticut","898272"
"09005","Litchfield County[13]","Connecticut","186924"
"09007","Middlesex County[13]","Connecticut","165562"
"09009","New Haven County[13]","Connecticut","862287"
"09011","New London County[13]","Connecticut","274150"
"09013","Tolland County[13]","Connecticut","151377"
"09015","Windham County[13]","Connecticut","117604"
"010001","Kent County","Delaware","169416"
"010003","New Castle County","Delaware","549684"
"010005","Sussex County","Delaware","206649"
"011001","District of Columbia[14]","District of Columbia","646449"
"012001","Alachua County","Florida","253451"
"012003","Baker County","Florida","27013"
"012005","Bay County","Florida","174987"
"012007","Bradford County","Florida","26850"
"012009","Brevard County","Florida","550823"
"012011","Broward County","Florida","1838844"
"012013","Calhoun County","Florida","14682"
"012015","Charlotte County","Florida","164736"
"012017","Citrus County","Florida","139271"
"012019","Clay County","Florida","196399"
"012021","Collier County","Florida","339642"
"012023","Columbia County","Florida","67543"
"012027","DeSoto County","Florida","34517"
"012029","Dixie County","Florida","15940"
"012031","Duval County","Florida","885855"
"012033","Escambia County","Florida","305817"
"012035","Flagler County","Florida","99956"
"012037","Franklin County","Florida","11598"
"012039","Gadsden County","Florida","46194"
"012041","Gilchrist County","Florida","16931"
"012043","Glades County","Florida","13345"
"012045","Gulf County","Florida","15829"
"012047","Hamilton County","Florida","14354"
"012049","Hardee County","Florida","27519"
"012051","Hendry County","Florida","37471"
"012053","Hernando County","Florida","174441"
"012055","Highlands County","Florida","97616"
"012057","Hillsborough County","Florida","1291578"
"012059","Holmes County","Florida","19717"
"012061","Indian River County","Florida","141994"
"012063","Jackson County","Florida","48922"
"012065","Jefferson County","Florida","14194"
"012067","Lafayette County","Florida","8848"
"012069","Lake County","Florida","308034"
"012071","Lee County","Florida","661115"
"012073","Leon County","Florida","281845"
"012075","Levy County","Florida","39644"
"012077","Liberty County","Florida","8349"
"012079","Madison County","Florida","18728"
"012081","Manatee County","Florida","342106"
"012083","Marion County","Florida","337362"
"012085","Martin County","Florida","151263"
"012086","Miami-Dade County","Florida","2617176"
"012087","Monroe County","Florida","76351"
"012089","Nassau County","Florida","75710"
"012091","Okaloosa County","Florida","193811"
"012093","Okeechobee County","Florida","39330"
"012095","Orange County","Florida","1225267"
"012097","Osceola County","Florida","298504"
"012099","Palm Beach County","Florida","1372171"
"012101","Pasco County","Florida","475502"
"012103","Pinellas County","Florida","929048"
"012105","Polk County","Florida","623009"
"012107","Putnam County","Florida","72577"
"012109","St. Johns County","Florida","209647"
"012111","St. Lucie County","Florida","286832"
"012113","Santa Rosa County","Florida","161096"
"012115","Sarasota County","Florida","390429"
"012117","Seminole County","Florida","436041"
"012119","Sumter County","Florida","107056"
"012121","Suwannee County","Florida","43734"
"012123","Taylor County","Florida","22857"
"012125","Union County","Florida","15136"
"012127","Volusia County","Florida","500800"
"012129","Wakulla County","Florida","31022"
"012131","Walton County","Florida","59807"
"012133","Washington County","Florida","24624"
"013001","Appling County","Georgia","18440"
"013003","Atkinson County","Georgia","8290"
"013005","Bacon County","Georgia","11216"
"013007","Baker County","Georgia","3341"
"013009","Baldwin County","Georgia","46039"
"013011","Banks County","Georgia","18415"
"013013","Barrow County","Georgia","71453"
"013015","Bartow County","Georgia","101273"
"013017","Ben Hill County","Georgia","17515"
"013019","Berrien County","Georgia","19048"
"013021","Bibb County","Georgia","154721"
"013023","Bleckley County","Georgia","12771"
"013025","Brantley County","Georgia","18292"
"013027","Brooks County","Georgia","15516"
"013029","Bryan County","Georgia","33157"
"013031","Bulloch County","Georgia","71214"
"013033","Burke County","Georgia","22923"
"013035","Butts County","Georgia","23361"
"013037","Calhoun County","Georgia","6523"
"013039","Camden County","Georgia","51476"
"013043","Candler County","Georgia","10937"
"013045","Carroll County","Georgia","112355"
"013047","Catoosa County","Georgia","65311"
"013049","Charlton County","Georgia","13255"
"013051","Chatham County","Georgia","278434"
"013053","Chattahoochee County","Georgia","12842"
"013055","Chattooga County","Georgia","25138"
"013057","Cherokee County","Georgia","225106"
"013059","Clarke County","Georgia","121265"
"013061","Clay County","Georgia","3045"
"013063","Clayton County","Georgia","264220"
"013065","Clinch County","Georgia","6795"
"013067","Cobb County","Georgia","717190"
"013069","Coffee County","Georgia","43220"
"013071","Colquitt County","Georgia","46275"
"013073","Columbia County","Georgia","135416"
"013075","Cook County","Georgia","17066"
"013077","Coweta County","Georgia","133180"
"013079","Crawford County","Georgia","12504"
"013081","Crisp County","Georgia","23336"
"013083","Dade County","Georgia","16507"
"013085","Dawson County","Georgia","22686"
"013087","Decatur County","Georgia","27359"
"013089","DeKalb County","Georgia","713340"
"013091","Dodge County","Georgia","21221"
"013093","Dooly County","Georgia","14304"
"013095","Dougherty County","Georgia","92969"
"013097","Douglas County","Georgia","136379"
"013099","Early County","Georgia","10542"
"013101","Echols County","Georgia","4057"
"013103","Effingham County","Georgia","54456"
"013105","Elbert County","Georgia","19599"
"013107","Emanuel County","Georgia","22867"
"013109","Evans County","Georgia","10833"
"013111","Fannin County","Georgia","23760"
"013113","Fayette County","Georgia","108365"
"013115","Floyd County","Georgia","95821"
"013117","Forsyth County","Georgia","195405"
"013119","Franklin County","Georgia","22009"
"013121","Fulton County","Georgia","984293"
"013123","Gilmer County","Georgia","28579"
"013125","Glascock County","Georgia","3102"
"013127","Glynn County","Georgia","81508"
"013129","Gordon County","Georgia","55757"
"013131","Grady County","Georgia","25278"
"013133","Greene County","Georgia","16321"
"013135","Gwinnett County","Georgia","859304"
"013137","Habersham County","Georgia","43300"
"013139","Hall County","Georgia","187745"
"013141","Hancock County","Georgia","8879"
"013143","Haralson County","Georgia","28495"
"013145","Harris County","Georgia","32663"
"013147","Hart County","Georgia","25446"
"013149","Heard County","Georgia","11558"
"013151","Henry County","Georgia","211128"
"013153","Houston County","Georgia","147658"
"013155","Irwin County","Georgia","9427"
"013157","Jackson County","Georgia","61044"
"013159","Jasper County","Georgia","13601"
"013161","Jeff Davis County","Georgia","15004"
"013163","Jefferson County","Georgia","16320"
"013165","Jenkins County","Georgia","9269"
"013167","Johnson County","Georgia","9767"
"013169","Jones County","Georgia","28569"
"013171","Lamar County","Georgia","17959"
"013173","Lanier County","Georgia","10408"
"013175","Laurens County","Georgia","47999"
"013177","Lee County","Georgia","29071"
"013179","Liberty County","Georgia","64135"
"013181","Lincoln County","Georgia","7751"
"013183","Long County","Georgia","16624"
"013185","Lowndes County","Georgia","112916"
"013187","Lumpkin County","Georgia","30918"
"013189","McDuffie County","Georgia","21565"
"013191","McIntosh County","Georgia","14007"
"013193","Macon County","Georgia","14009"
"013195","Madison County","Georgia","28057"
"013197","Marion County","Georgia","8640"
"013199","Meriwether County","Georgia","21232"
"013201","Miller County","Georgia","5932"
"013205","Mitchell County","Georgia","23045"
"013207","Monroe County","Georgia","26984"
"013209","Montgomery County","Georgia","9021"
"013211","Morgan County","Georgia","17781"
"013213","Murray County","Georgia","39267"
"013215","Muscogee County","Georgia","202824"
"013217","Newton County","Georgia","102446"
"013219","Oconee County","Georgia","34035"
"013221","Oglethorpe County","Georgia","14548"
"013223","Paulding County","Georgia","146950"
"013225","Peach County","Georgia","27014"
"013227","Pickens County","Georgia","29584"
"013229","Pierce County","Georgia","18938"
"013231","Pike County","Georgia","17796"
"013233","Polk County","Georgia","41183"
"013235","Pulaski County","Georgia","11542"
"013237","Putnam County","Georgia","21371"
"013239","Quitman County","Georgia","2367"
"013241","Rabun County","Georgia","16235"
"013243","Randolph County","Georgia","7197"
"013245","Richmond County","Georgia","202003"
"013247","Rockdale County","Georgia","86919"
"013249","Schley County","Georgia","5089"
"013251","Screven County","Georgia","14240"
"013253","Seminole County","Georgia","8945"
"013255","Spalding County","Georgia","63829"
"013257","Stephens County","Georgia","25683"
"013259","Stewart County","Georgia","5868"
"013261","Sumter County","Georgia","31364"
"013263","Talbot County","Georgia","6456"
"013265","Taliaferro County","Georgia","1703"
"013267","Tattnall County","Georgia","25526"
"013269","Taylor County","Georgia","8464"
"013271","Telfair County","Georgia","16591"
"013273","Terrell County","Georgia","9022"
"013275","Thomas County","Georgia","44869"
"013277","Tift County","Georgia","40286"
"013279","Toombs County","Georgia","27273"
"013281","Towns County","Georgia","10771"
"013283","Treutlen County","Georgia","6712"
"013285","Troup County","Georgia","69053"
"013287","Turner County","Georgia","8134"
"013289","Twiggs County","Georgia","8481"
"013291","Union County","Georgia","21566"
"013293","Upson County","Georgia","26566"
"013295","Walker County","Georgia","68198"
"013297","Walton County","Georgia","85754"
"013299","Ware County","Georgia","35709"
"013301","Warren County","Georgia","5558"
"013303","Washington County","Georgia","20676"
"013305","Wayne County","Georgia","30077"
"013307","Webster County","Georgia","2719"
"013309","Wheeler County","Georgia","7909"
"013311","White County","Georgia","27797"
"013313","Whitfield County","Georgia","102945"
"013315","Wilcox County","Georgia","8960"
"013317","Wilkes County","Georgia","10010"
"013319","Wilkinson County","Georgia","9432"
"013321","Worth County","Georgia","21291"
"016001","Ada County","Idaho","416464"
"016003","Adams County","Idaho","3828"
"016005","Bannock County","Idaho","83249"
"016007","Bear Lake County","Idaho","5943"
"016009","Benewah County","Idaho","9044"
"016011","Bingham County","Idaho","45290"
"016013","Blaine County","Idaho","21329"
"016015","Boise County","Idaho","6795"
"016017","Bonner County","Idaho","40699"
"016019","Bonneville County","Idaho","107517"
"016021","Boundary County","Idaho","10853"
"016023","Butte County","Idaho","2642"
"016025","Camas County","Idaho","1042"
"016027","Canyon County","Idaho","198871"
"016029","Caribou County","Idaho","6808"
"016031","Cassia County","Idaho","23331"
"016033","Clark County","Idaho","867"
"016035","Clearwater County","Idaho","8577"
"016037","Custer County","Idaho","4249"
"016039","Elmore County","Idaho","26170"
"016041","Franklin County","Idaho","12854"
"016043","Fremont County","Idaho","12927"
"016045","Gem County","Idaho","16686"
"016047","Gooding County","Idaho","15080"
"016049","Idaho County","Idaho","16116"
"016051","Jefferson County","Idaho","26914"
"016053","Jerome County","Idaho","22514"
"016055","Kootenai County","Idaho","144265"
"016057","Latah County","Idaho","38078"
"016059","Lemhi County","Idaho","7712"
"016061","Lewis County","Idaho","3902"
"016063","Lincoln County","Idaho","5315"
"016065","Madison County","Idaho","37450"
"016067","Minidoka County","Idaho","20292"
"016069","Nez Perce County","Idaho","39915"
"016071","Oneida County","Idaho","4275"
"016073","Owyhee County","Idaho","11472"
"016075","Payette County","Idaho","22610"
"016077","Power County","Idaho","7719"
"016079","Shoshone County","Idaho","12690"
"016081","Teton County","Idaho","10275"
"016083","Twin Falls County","Idaho","79957"
"016085","Valley County","Idaho","9606"
"016087","Washington County","Idaho","9944"
"017001","Adams County","Illinois","67130"
"017003","Alexander County","Illinois","7629"
"017005","Bond County","Illinois","17470"
"017007","Boone County","Illinois","53957"
"017009","Brown County","Illinois","6860"
"017011","Bureau County","Illinois","34056"
"017013","Calhoun County","Illinois","5059"
"017015","Carroll County","Illinois","14910"
"017017","Cass County","Illinois","13324"
"017019","Champaign County","Illinois","204897"
"017021","Christian County","Illinois","34298"
"017023","Clark County","Illinois","16182"
"017025","Clay County","Illinois","13566"
"017027","Clinton County","Illinois","37907"
"017029","Coles County","Illinois","53697"
"017031","Cook County","Illinois","5240700"
"017033","Crawford County","Illinois","19505"
"017035","Cumberland County","Illinois","10939"
"017037","DeKalb County","Illinois","104741"
"017039","De Witt County","Illinois","16420"
"017041","Douglas County","Illinois","19887"
"017043","DuPage County","Illinois","932126"
"017045","Edgar County","Illinois","17960"
"017047","Edwards County","Illinois","6672"
"017049","Effingham County","Illinois","34307"
"017051","Fayette County","Illinois","22060"
"017053","Ford County","Illinois","13832"
"017055","Franklin County","Illinois","39202"
"017057","Fulton County","Illinois","36346"
"017059","Gallatin County","Illinois","5415"
"017061","Greene County","Illinois","13629"
"017063","Grundy County","Illinois","50228"
"017065","Hamilton County","Illinois","8368"
"017067","Hancock County","Illinois","18618"
"017069","Hardin County","Illinois","4181"
"017071","Henderson County","Illinois","6990"
"017073","Henry County","Illinois","49860"
"017075","Iroquois County","Illinois","28982"
"017077","Jackson County","Illinois","59814"
"017079","Jasper County","Illinois","9592"
"017081","Jefferson County","Illinois","38644"
"017083","Jersey County","Illinois","22641"
"017085","Jo Daviess County","Illinois","22407"
"017087","Johnson County","Illinois","12677"
"017089","Kane County","Illinois","523643"
"017091","Kankakee County","Illinois","112120"
"017093","Kendall County","Illinois","119348"
"017095","Knox County","Illinois","52078"
"017097","Lake County","Illinois","703019"
"017099","LaSalle County","Illinois","112183"
"017101","Lawrence County","Illinois","16558"
"017103","Lee County","Illinois","34858"
"017105","Livingston County","Illinois","38186"
"017107","Logan County","Illinois","29964"
"017109","McDonough County","Illinois","32464"
"017111","McHenry County","Illinois","307409"
"017113","McLean County","Illinois","174647"
"017115","Macon County","Illinois","109278"
"017117","Macoupin County","Illinois","46880"
"017119","Madison County","Illinois","267225"
"017121","Marion County","Illinois","38622"
"017123","Marshall County","Illinois","12153"
"017125","Mason County","Illinois","14248"
"017127","Massac County","Illinois","15073"
"017129","Menard County","Illinois","12607"
"017131","Mercer County","Illinois","16178"
"017133","Monroe County","Illinois","33493"
"017135","Montgomery County","Illinois","29654"
"017137","Morgan County","Illinois","35067"
"017139","Moultrie County","Illinois","14876"
"017141","Ogle County","Illinois","52385"
"017143","Peoria County","Illinois","188429"
"017145","Perry County","Illinois","21887"
"017147","Piatt County","Illinois","16433"
"017149","Pike County","Illinois","16150"
"017151","Pope County","Illinois","4312"
"017153","Pulaski County","Illinois","5908"
"017155","Putnam County","Illinois","5801"
"017157","Randolph County","Illinois","32890"
"017159","Richland County","Illinois","16182"
"017161","Rock Island County","Illinois","147258"
"017163","St. Clair County","Illinois","266955"
"017165","Saline County","Illinois","24939"
"017167","Sangamon County","Illinois","199145"
"017169","Schuyler County","Illinois","7444"
"017171","Scott County","Illinois","5222"
"017173","Shelby County","Illinois","22119"
"017175","Stark County","Illinois","5907"
"017177","Stephenson County","Illinois","46740"
"017179","Tazewell County","Illinois","136352"
"017181","Union County","Illinois","17583"
"017183","Vermilion County","Illinois","80329"
"017185","Wabash County","Illinois","11665"
"017187","Warren County","Illinois","17726"
"017189","Washington County","Illinois","14448"
"017191","Wayne County","Illinois","16612"
"017193","White County","Illinois","14549"
"017195","Whiteside County","Illinois","57557"
"017197","Will County","Illinois","682829"
"017199","Williamson County","Illinois","66924"
"017201","Winnebago County","Illinois","290666"
"017203","Woodford County","Illinois","39273"
"018001","Adams County","Indiana","34614"
"018003","Allen County","Indiana","363014"
"018005","Bartholomew County","Indiana","79587"
"018007","Benton County","Indiana","8767"
"018009","Blackford County","Indiana","12481"
"018011","Boone County","Indiana","60477"
"018013","Brown County","Indiana","15023"
"018015","Carroll County","Indiana","20086"
"018017","Cass County","Indiana","38463"
"018019","Clark County","Indiana","112938"
"018021","Clay County","Indiana","26803"
"018023","Clinton County","Indiana","32916"
"018025","Crawford County","Indiana","10621"
"018027","Daviess County","Indiana","32407"
"018029","Dearborn County","Indiana","49904"
"018031","Decatur County","Indiana","26277"
"018033","DeKalb County","Indiana","42307"
"018035","Delaware County","Indiana","117484"
"018037","Dubois County","Indiana","42361"
"018039","Elkhart County","Indiana","200563"
"018041","Fayette County","Indiana","23861"
"018043","Floyd County","Indiana","76244"
"018045","Fountain County","Indiana","16880"
"018047","Franklin County","Indiana","22951"
"018049","Fulton County","Indiana","20449"
"018051","Gibson County","Indiana","33612"
"018053","Grant County","Indiana","69126"
"018055","Greene County","Indiana","32781"
"018057","Hamilton County","Indiana","296693"
"018059","Hancock County","Indiana","71575"
"018061","Harrison County","Indiana","39163"
"018063","Hendricks County","Indiana","153879"
"018065","Henry County","Indiana","49044"
"018067","Howard County","Indiana","82760"
"018069","Huntington County","Indiana","36791"
"018071","Jackson County","Indiana","43466"
"018073","Jasper County","Indiana","33389"
"018075","Jay County","Indiana","21330"
"018077","Jefferson County","Indiana","32458"
"018079","Jennings County","Indiana","28241"
"018081","Johnson County","Indiana","145535"
"018083","Knox County","Indiana","37954"
"018085","Kosciusko County","Indiana","77963"
"018087","LaGrange County","Indiana","37996"
"018089","Lake County","Indiana","491456"
"018091","LaPorte County","Indiana","111281"
"018093","Lawrence County","Indiana","45844"
"018095","Madison County","Indiana","130482"
"018097","Marion County","Indiana","928281"
"018099","Marshall County","Indiana","47109"
"018101","Martin County","Indiana","10160"
"018103","Miami County","Indiana","36140"
"018105","Monroe County","Indiana","141888"
"018107","Montgomery County","Indiana","38177"
"018109","Morgan County","Indiana","69782"
"018111","Newton County","Indiana","14087"
"018113","Noble County","Indiana","47570"
"018115","Ohio County","Indiana","5994"
"018117","Orange County","Indiana","19773"
"018119","Owen County","Indiana","21201"
"018121","Parke County","Indiana","17202"
"018123","Perry County","Indiana","19558"
"018125","Pike County","Indiana","12683"
"018127","Porter County","Indiana","166557"
"018129","Posey County","Indiana","25486"
"018131","Pulaski County","Indiana","13007"
"018133","Putnam County","Indiana","37505"
"018135","Randolph County","Indiana","25627"
"018137","Ripley County","Indiana","28419"
"018139","Rush County","Indiana","17004"
"018141","St. Joseph County","Indiana","266709"
"018143","Scott County","Indiana","23972"
"018145","Shelby County","Indiana","44729"
"018147","Spencer County","Indiana","20944"
"018149","Starke County","Indiana","23197"
"018151","Steuben County","Indiana","34358"
"018153","Sullivan County","Indiana","21223"
"018155","Switzerland County","Indiana","10526"
